1.63835423447049e-04, 1.12548898203271e-07, 2.84670545433035e-06, 2.65000562804428e-02, 9.97777411712010e-08, 2.64167041832929e-02, 2.65000000000000e-02, 1.27998212271519e-03, 
1.63835249132407e-04, 1.19040505974823e-07, 2.95513351775869e-06, 2.70000595263994e-02, 1.05532746804268e-07, 2.69167063471899e-02, 2.70000000000000e-02, 1.27998144178893e-03, 
1.63835071559700e-04, 1.25777047522130e-07, 3.06558825031974e-06, 2.75000628948267e-02, 1.11504894939110e-07, 2.74167085927336e-02, 2.75000000000000e-02, 1.27998074813530e-03, 
1.63834890728936e-04, 1.32763058354784e-07, 3.17806965070323e-06, 2.80000663879927e-02, 1.17698206566357e-07, 2.79167109214361e-02, 2.80000000000000e-02, 1.27998004175431e-03, 
1.63834706640125e-04, 1.40003073965800e-07, 3.29257771757471e-06, 2.85000700081652e-02, 1.24116702667452e-07, 2.84167133348092e-02, 2.85000000000000e-02, 1.27997932264597e-03, 
1.63834519293275e-04, 1.47501629831323e-07, 3.40911244957552e-06, 2.90000737576124e-02, 1.30764404214493e-07, 2.89167158343648e-02, 2.90000000000000e-02, 1.27997859081031e-03, 
1.63834328688395e-04, 1.55263261410321e-07, 3.52767384532284e-06, 2.95000776386020e-02, 1.37645332170059e-07, 2.94167184216151e-02, 2.95000000000000e-02, 1.27997784624733e-03, 
1.63834134825494e-04, 1.63292504144284e-07, 3.64826190340965e-06, 3.00000816534022e-02, 1.44763507487047e-07, 2.99167210980718e-02, 3.00000000000000e-02, 1.27997708895704e-03, 
1.63833937704581e-04, 1.71593893456927e-07, 3.77087662240481e-06, 3.05000858042808e-02, 1.52122951108503e-07, 3.04167238652470e-02, 3.05000000000000e-02, 1.27997631893946e-03, 
1.63833737325667e-04, 1.80171964753885e-07, 3.89551800085302e-06, 3.10000900935059e-02, 1.59727683967456e-07, 3.09167267246525e-02, 3.10000000000000e-02, 1.27997553619460e-03, 
1.63833533688759e-04, 1.89031253422411e-07, 4.02218603727481e-06, 3.15000945233454e-02, 1.67581726986752e-07, 3.14167296778005e-02, 3.15000000000000e-02, 1.27997474072249e-03, 
1.63833326793869e-04, 1.98176294831079e-07, 4.15088073016662e-06, 3.20000990960672e-02, 1.75689101078886e-07, 3.19167327262027e-02, 3.20000000000000e-02, 1.27997393252312e-03, 
1.63833116641006e-04, 2.07611624329478e-07, 4.28160207800072e-06, 3.25001038139394e-02, 1.84053827145832e-07, 3.24167358713712e-02, 3.25000000000000e-02, 1.27997311159651e-03, 
1.63832903230180e-04, 2.17341777247914e-07, 4.41435007922528e-06, 3.30001086792299e-02, 1.92679926078882e-07, 3.29167391148179e-02, 3.30000000000000e-02, 1.27997227794269e-03, 
1.63832686561401e-04, 2.27371288897106e-07, 4.54912473226434e-06, 3.35001136942066e-02, 2.01571418758476e-07, 3.34167424580547e-02, 3.35000000000000e-02, 1.27997143156166e-03, 
1.63832466634680e-04, 2.37704694567888e-07, 4.68592603551783e-06, 3.40001188611376e-02, 2.10732326054034e-07, 3.39167459025936e-02, 3.40000000000000e-02, 1.27997057245345e-03, 
1.63832243450027e-04, 2.48346529530905e-07, 4.82475398736156e-06, 3.45001241822908e-02, 2.20166668823791e-07, 3.44167494499466e-02, 3.45000000000000e-02, 1.27996970061805e-03, 
1.63832017007453e-04, 2.59301329036311e-07, 4.96560858614724e-06, 3.50001296599341e-02, 2.29878467914628e-07, 3.49167531016255e-02, 3.50000000000000e-02, 1.27996881605550e-03, 
1.63831787306968e-04, 2.70573628313473e-07, 5.10848983020248e-06, 3.55001352963355e-02, 2.39871744161907e-07, 3.54167568591423e-02, 3.55000000000000e-02, 1.27996791876581e-03, 
1.63831554348584e-04, 2.82167962570662e-07, 5.25339771783078e-06, 3.60001410937630e-02, 2.50150518389304e-07, 3.59167607240090e-02, 3.60000000000000e-02, 1.27996700874899e-03, 
1.63831318132311e-04, 2.94088866994758e-07, 5.40033224731152e-06, 3.65001470544845e-02, 2.60718811408640e-07, 3.64167646977374e-02, 3.65000000000000e-02, 1.27996608600506e-03, 
1.63831078658162e-04, 3.06340876750947e-07, 5.54929341690003e-06, 3.70001531807680e-02, 2.71580644019716e-07, 3.69167687818395e-02, 3.70000000000000e-02, 1.27996515053404e-03, 
1.63830835926147e-04, 3.18928526982417e-07, 5.70028122482750e-06, 3.75001594748815e-02, 2.82740037010147e-07, 3.74167729778274e-02, 3.75000000000000e-02, 1.27996420233594e-03, 
1.63830589936278e-04, 3.31856352810060e-07, 5.85329566930104e-06, 3.80001659390929e-02, 2.94201011155190e-07, 3.79167772872127e-02, 3.80000000000000e-02, 1.27996324141078e-03, 
1.63830340688567e-04, 3.45128889332171e-07, 6.00833674850369e-06, 3.85001725756702e-02, 3.05967587217584e-07, 3.84167817115077e-02, 3.85000000000000e-02, 1.27996226775857e-03, 
1.63830088183026e-04, 3.58750671624142e-07, 6.16540446059436e-06, 3.90001793868813e-02, 3.18043785947378e-07, 3.89167862522240e-02, 3.90000000000000e-02, 1.27996128137935e-03, 
1.63829832419666e-04, 3.72726234738168e-07, 6.32449880370791e-06, 3.95001863749942e-02, 3.30433628081764e-07, 3.94167909108737e-02, 3.95000000000000e-02, 1.27996028227311e-03, 
1.63829573398500e-04, 3.87060113702938e-07, 6.48561977595509e-06, 4.00001935422769e-02, 3.43141134344914e-07, 3.99167956889688e-02, 4.00000000000000e-02, 1.27995927043989e-03, 
1.63829311119541e-04, 4.01756843523341e-07, 6.64876737542256e-06, 4.05002008909973e-02, 3.56170325447811e-07, 4.04168005880210e-02, 4.05000000000000e-02, 1.27995824587969e-03, 
1.63829045582801e-04, 4.16820959180159e-07, 6.81394160017292e-06, 4.10002084234233e-02, 3.69525222088080e-07, 4.09168056095424e-02, 4.10000000000000e-02, 1.27995720859254e-03, 
1.63828776788292e-04, 4.32256995629767e-07, 6.98114244824465e-06, 4.15002161418230e-02, 3.83209844949824e-07, 4.14168107550449e-02, 4.15000000000000e-02, 1.27995615857846e-03, 
1.63828504736028e-04, 4.48069487803837e-07, 7.15036991765217e-06, 4.20002240484642e-02, 3.97228214703454e-07, 4.19168160260403e-02, 4.20000000000000e-02, 1.27995509583746e-03, 
1.63828229426021e-04, 4.64262970609027e-07, 7.32162400638581e-06, 4.25002321456150e-02, 4.11584352005526e-07, 4.24168214240407e-02, 4.25000000000000e-02, 1.27995402036956e-03, 
1.63827950858285e-04, 4.80841978926689e-07, 7.49490471241183e-06, 4.30002404355432e-02, 4.26282277498571e-07, 4.29168269505579e-02, 4.30000000000000e-02, 1.27995293217479e-03, 
1.63827669032832e-04, 4.97811047612563e-07, 7.67021203367240e-06, 4.35002489205169e-02, 4.41326011810928e-07, 4.34168326071039e-02, 4.35000000000000e-02, 1.27995183125316e-03, 
1.63827383949677e-04, 5.15174711496476e-07, 7.84754596808559e-06, 4.40002576028040e-02, 4.56719575556580e-07, 4.39168383951905e-02, 4.40000000000000e-02, 1.27995071760469e-03, 
1.63827095608833e-04, 5.32937505382042e-07, 8.02690651354542e-06, 4.45002664846725e-02, 4.72466989334983e-07, 4.44168443163296e-02, 4.45000000000000e-02, 1.27994959122941e-03, 
1.63826804010314e-04, 5.51103964046359e-07, 8.20829366792181e-06, 4.50002755683902e-02, 4.88572273730903e-07, 4.49168503720333e-02, 4.50000000000000e-02, 1.27994845212733e-03, 
1.63826509154133e-04, 5.69678622239710e-07, 8.39170742906062e-06, 4.55002848562252e-02, 5.05039449314245e-07, 4.54168565638133e-02, 4.55000000000000e-02, 1.27994730029847e-03, 
1.63826211040306e-04, 5.88666014685260e-07, 8.57714779478362e-06, 4.60002943504454e-02, 5.21872536639890e-07, 4.59168628931817e-02, 4.60000000000000e-02, 1.27994613574285e-03, 
1.63825909668845e-04, 6.08070676078756e-07, 8.76461476288849e-06, 4.65003040533188e-02, 5.39075556247525e-07, 4.64168693616503e-02, 4.65000000000000e-02, 1.27994495846050e-03, 
1.63825605039766e-04, 6.27897141088226e-07, 8.95410833114884e-06, 4.70003139671132e-02, 5.56652528661477e-07, 4.69168759707309e-02, 4.70000000000000e-02, 1.27994376845143e-03, 
1.63825297153082e-04, 6.48149944353673e-07, 9.14562849731423e-06, 4.75003240940967e-02, 5.74607474390548e-07, 4.74168827219356e-02, 4.75000000000000e-02, 1.27994256571567e-03, 
1.63824986008810e-04, 6.68833620486782e-07, 9.33917525911009e-06, 4.80003344365372e-02, 5.92944413927843e-07, 4.79168896167762e-02, 4.80000000000000e-02, 1.27994135025324e-03, 
1.63824671606963e-04, 6.89952704070612e-07, 9.53474861423782e-06, 4.85003449967026e-02, 6.11667367750611e-07, 4.84168966567646e-02, 4.85000000000000e-02, 1.27994012206416e-03, 
1.63824353947556e-04, 7.11511729659297e-07, 9.73234856037472e-06, 4.90003557768610e-02, 6.30780356320068e-07, 4.89169038434126e-02, 4.90000000000000e-02, 1.27993888114846e-03, 
1.63824033030606e-04, 7.33515231777746e-07, 9.93197509517401e-06, 4.95003667792801e-02, 6.50287400081241e-07, 4.94169111782323e-02, 4.95000000000000e-02, 1.27993762750614e-03, 
1.63823708856126e-04, 7.55967744921339e-07, 1.01336282162648e-05, 5.00003780062281e-02, 6.70192519462790e-07, 4.99169186627355e-02, 5.00000000000000e-02, 1.27993636113725e-03, 
1.63823381424133e-04, 7.78873803555631e-07, 1.03373079212523e-05, 5.05003894599728e-02, 6.90499734876850e-07, 5.04169262984341e-02, 5.05000000000000e-02, 1.27993508204179e-03, 
1.63823050734643e-04, 8.02237942116042e-07, 1.05430142077174e-05, 5.10004011427822e-02, 7.11213066718860e-07, 5.09169340868400e-02, 5.10000000000000e-02, 1.27993379021980e-03, 
1.63822716787670e-04, 8.26064695007564e-07, 1.07507470732170e-05, 5.15004130569242e-02, 7.32336535367396e-07, 5.14169420294650e-02, 5.15000000000000e-02, 1.27993248567130e-03, 
1.63822379583232e-04, 8.50358596604456e-07, 1.09605065152840e-05, 5.20004252046667e-02, 7.53874161184004e-07, 5.19169501278210e-02, 5.20000000000000e-02, 1.27993116839630e-03, 
1.63822039121343e-04, 8.75124181249945e-07, 1.11722925314272e-05, 5.25004375882778e-02, 7.75829964513035e-07, 5.24169583834200e-02, 5.25000000000000e-02, 1.27992983839484e-03, 
1.63821695402021e-04, 9.00365983255920e-07, 1.13861051191313e-05, 5.30004502100253e-02, 7.98207965681475e-07, 5.29169667977738e-02, 5.30000000000000e-02, 1.27992849566693e-03, 
1.63821348425282e-04, 9.26088536902636e-07, 1.16019442758568e-05, 5.35004630721772e-02, 8.21012184998782e-07, 5.34169753723943e-02, 5.35000000000000e-02, 1.27992714021261e-03, 
1.63820998191142e-04, 9.52296376438410e-07, 1.18198099990403e-05, 5.40004761770014e-02, 8.44246642756714e-07, 5.39169841087934e-02, 5.40000000000000e-02, 1.27992577203189e-03, 
1.63820644699619e-04, 9.78994036079323e-07, 1.20397022860944e-05, 5.45004895267659e-02, 8.67915359229167e-07, 5.44169930084829e-02, 5.45000000000000e-02, 1.27992439112480e-03, 
1.63820287950728e-04, 1.00618605000891e-06, 1.22616211344073e-05, 5.50005031237385e-02, 8.92022354672005e-07, 5.49170020729747e-02, 5.50000000000000e-02, 1.27992299749137e-03, 
1.63819927944488e-04, 1.03387695237787e-06, 1.24855665413435e-05, 5.55005169701874e-02, 9.16571649322893e-07, 5.54170113037807e-02, 5.55000000000000e-02, 1.27992159113161e-03, 
1.63819564680914e-04, 1.06207127730377e-06, 1.27115385042431e-05, 5.60005310683803e-02, 9.41567263401132e-07, 5.59170207024127e-02, 5.60000000000000e-02, 1.27992017204556e-03, 
1.63819198160026e-04, 1.09077355887071e-06, 1.29395370204223e-05, 5.65005454205852e-02, 9.67013217107490e-07, 5.64170302703827e-02, 5.65000000000000e-02, 1.27991874023325e-03, 
1.63818828381839e-04, 1.11998833112906e-06, 1.31695620871732e-05, 5.70005600290701e-02, 9.92913530624038e-07, 5.69170400092025e-02, 5.70000000000000e-02, 1.27991729569468e-03, 
1.63818455346373e-04, 1.14972012809514e-06, 1.34016137017639e-05, 5.75005748961029e-02, 1.01927222411398e-06, 5.74170499203839e-02, 5.75000000000000e-02, 1.27991583842991e-03, 
1.63818079053644e-04, 1.17997348375093e-06, 1.36356918614383e-05, 5.80005900239515e-02, 1.04609331772148e-06, 5.79170600054388e-02, 5.80000000000000e-02, 1.27991436843893e-03, 
1.63817699503670e-04, 1.21075293204376e-06, 1.38717965634162e-05, 5.85006054148839e-02, 1.07338083157152e-06, 5.84170702658791e-02, 5.85000000000000e-02, 1.27991288572180e-03, 
1.63817316696471e-04, 1.24206300688600e-06, 1.41099278048934e-05, 5.90006210711679e-02, 1.10113878576969e-06, 5.89170807032166e-02, 5.90000000000000e-02, 1.27991139027853e-03, 
1.63816930632063e-04, 1.27390824215479e-06, 1.43500855830418e-05, 5.95006369950716e-02, 1.12937120040207e-06, 5.94170913189632e-02, 5.95000000000000e-02, 1.27990988210914e-03, 
1.63816541310466e-04, 1.30629317169168e-06, 1.45922698950088e-05, 6.00006531888628e-02, 1.15808209553503e-06, 5.99171021146308e-02, 6.00000000000000e-02, 1.27990836121367e-03, 
1.63816148731698e-04, 1.33922232930242e-06, 1.48364807379182e-05, 6.05006696548095e-02, 1.18727549121506e-06, 6.04171130917311e-02, 6.05000000000000e-02, 1.27990682759214e-03, 
1.63815752895778e-04, 1.37270024875656e-06, 1.50827181088693e-05, 6.10006863951797e-02, 1.21695540746863e-06, 6.09171242517760e-02, 6.10000000000000e-02, 1.27990528124459e-03, 
1.63815353802725e-04, 1.40673146378722e-06, 1.53309820049376e-05, 6.15007034122411e-02, 1.24712586430201e-06, 6.14171355962774e-02, 6.15000000000000e-02, 1.27990372217103e-03, 
1.63814951452558e-04, 1.44132050809076e-06, 1.55812724231744e-05, 6.20007207082619e-02, 1.27779088170109e-06, 6.19171471267471e-02, 6.20000000000000e-02, 1.27990215037150e-03, 
1.63814545845296e-04, 1.47647191532646e-06, 1.58335893606071e-05, 6.25007382855098e-02, 1.30895447963124e-06, 6.24171588446970e-02, 6.25000000000000e-02, 1.27990056584602e-03, 
1.63814136980958e-04, 1.51219021911628e-06, 1.60879328142388e-05, 6.30007561462528e-02, 1.34062067803710e-06, 6.29171707516389e-02, 6.30000000000000e-02, 1.27989896859462e-03, 
1.63813724859564e-04, 1.54847995304448e-06, 1.63443027810486e-05, 6.35007742927590e-02, 1.37279349684247e-06, 6.34171828490846e-02, 6.35000000000000e-02, 1.27989735861734e-03, 
1.63813309481134e-04, 1.58534565065739e-06, 1.66026992579916e-05, 6.40007927272960e-02, 1.40547695595010e-06, 6.39171951385459e-02, 6.40000000000000e-02, 1.27989573591420e-03, 
1.63812890845687e-04, 1.62279184546306e-06, 1.68631222419987e-05, 6.45008114521320e-02, 1.43867507524154e-06, 6.44172076215348e-02, 6.45000000000000e-02, 1.27989410048522e-03, 
1.63812468953244e-04, 1.66082307093098e-06, 1.71255717299769e-05, 6.50008304695348e-02, 1.47239187457696e-06, 6.49172202995629e-02, 6.50000000000000e-02, 1.27989245233045e-03, 
1.63812043803825e-04, 1.69944386049178e-06, 1.73900477188089e-05, 6.55008497817723e-02, 1.50663137379500e-06, 6.54172331741422e-02, 6.55000000000000e-02, 1.27989079144990e-03, 
1.63811615397450e-04, 1.73865874753691e-06, 1.76565502053536e-05, 6.60008693911125e-02, 1.54139759271259e-06, 6.59172462467845e-02, 6.60000000000000e-02, 1.27988911784361e-03, 
1.63811183734139e-04, 1.77847226541838e-06, 1.79250791864455e-05, 6.65008892998233e-02, 1.57669455112481e-06, 6.64172595190015e-02, 6.65000000000000e-02, 1.27988743151161e-03, 
1.63810748813914e-04, 1.81888894744840e-06, 1.81956346588953e-05, 6.70009095101726e-02, 1.61252626880467e-06, 6.69172729923052e-02, 6.70000000000000e-02, 1.27988573245393e-03, 
1.63810310636794e-04, 1.85991332689912e-06, 1.84682166194895e-05, 6.75009300244283e-02, 1.64889676550299e-06, 6.74172866682072e-02, 6.75000000000000e-02, 1.27988402067060e-03, 
1.63809869202801e-04, 1.90154993700234e-06, 1.87428250649906e-05, 6.80009508448583e-02, 1.68581006094822e-06, 6.79173005482195e-02, 6.80000000000000e-02, 1.27988229616165e-03, 
1.63809424511956e-04, 1.94380331094916e-06, 1.90194599921368e-05, 6.85009719737306e-02, 1.72327017484628e-06, 6.84173146338539e-02, 6.85000000000000e-02, 1.27988055892711e-03, 
1.63808976564280e-04, 1.98667798188972e-06, 1.92981213976426e-05, 6.90009934133130e-02, 1.76128112688035e-06, 6.89173289266220e-02, 6.90000000000000e-02, 1.27987880896701e-03, 
1.63808525359795e-04, 2.03017848293289e-06, 1.95788092781981e-05, 6.95010151658736e-02, 1.79984693671077e-06, 6.94173434280359e-02, 6.95000000000000e-02, 1.27987704628138e-03, 
1.63808070898522e-04, 2.07430934714595e-06, 1.98615236304694e-05, 7.00010372336801e-02, 1.83897162397483e-06, 6.99173581396072e-02, 7.00000000000000e-02, 1.27987527087026e-03, 
1.63807613180483e-04, 2.11907510755431e-06, 2.01462644510986e-05, 7.05010596190006e-02, 1.87865920828661e-06, 7.04173730628477e-02, 7.05000000000000e-02, 1.27987348273368e-03, 
1.63807152205700e-04, 2.16448029714122e-06, 2.04330317367038e-05, 7.10010823241029e-02, 1.91891370923680e-06, 7.09173881992693e-02, 7.10000000000000e-02, 1.27987168187166e-03, 
1.63806687974194e-04, 2.21052944884742e-06, 2.07218254838788e-05, 7.15011053512549e-02, 1.95973914639259e-06, 7.14174035503838e-02, 7.15000000000000e-02, 1.27986986828425e-03, 
1.63806220485989e-04, 2.25722709557090e-06, 2.10126456891935e-05, 7.20011287027246e-02, 2.00113953929742e-06, 7.19174191177028e-02, 7.20000000000001e-02, 1.27986804197147e-03, 
